pub_nbr,app_year,sim_occ
2780550,2012,818
2780583,2012,818
2782143,2012,215
2781555,2012,754
2782205,2012,313
2782205,2012,313
2780588,2012,818
2782418,2012,813
2735728,2013,818
2783023,2011,813
2789928,2011,812
2784302,2011,818
2784792,2011,812
2784172,2012,721
2784172,2012,721
2783195,2012,818
2784161,2012,813
2784161,2012,816
2784412,2012,818
2784412,2012,818
2783121,2012,818
2782998,2012,751
2784827,2012,812
2784828,2012,812
2784897,2012,215
2784897,2012,215
2784871,2012,311
2784871,2012,215
2784829,2012,732
2784829,2012,813
2784784,2012,812
2700888,2008,818
2700887,2008,711
2711651,2008,742
2785817,2011,818
2787019,2011,813
2787547,2011,814
2787625,2011,215
2787625,2011,215
2787538,2011,814
2746786,2011,818
2787020,2011,813
2787539,2011,742
2752891,2012,818
2787027,2012,815
2786424,2012,712
2789865,2012,818
2789865,2012,818
2786419,2012,813
2787537,2012,812
2787537,2012,813
2793997,2012,742
2787550,2012,215
2787550,2012,813
2785732,2012,751
2787302,2012,818
2747242,2012,812
2787151,2012,834
2787794,2012,818
2786953,2012,818
2785930,2012,712
2706225,2013,818
2731135,2013,215
2731155,2013,742
2793272,2012,311
2789017,2012,812
2789847,2012,818
2789847,2012,818
2790231,2012,721
2790228,2012,311
2790228,2012,311
2790308,2012,215
2789848,2012,818
2789848,2012,818
2789849,2012,818
2789849,2012,818
2789851,2012,818
2789851,2012,818
2789929,2012,812
2789850,2012,818
2789850,2012,818
2790229,2012,311
2722382,2007,813
2790220,2013,215
2793098,2012,818
2763186,2012,215
2792010,2012,812
2793352,2012,818
2793352,2012,215
2793344,2012,313
2791330,2012,751
2793253,2012,731
2793253,2012,731
2793311,2012,215
2793311,2012,813
2792485,2012,818
2792485,2012,817
2793345,2012,215
2793345,2012,812
2792245,2011,817
2792245,2011,816
2791204,2012,812
2737143,2013,818
2794664,2012,613
2796213,2011,812
2796213,2011,812
2796530,2012,813
2796530,2012,813
2796530,2012,813
2795681,2012,818
2796904,2012,311
2795122,2012,818
2718566,2012,818
2796362,2012,818
2796362,2012,818
2789021,2012,742
2795628,2012,231
2794902,2012,817
2796529,2012,813
2796529,2012,813
2796713,2012,711
2796713,2012,754
2796860,2012,812
2791504,2012,634
2795786,2012,211
2797120,2012,812
2782146,2013,211
2782146,2013,211
2799892,2011,215
2799892,2011,215
2799794,2011,818
2799794,2011,818
2799225,2012,818
2797943,2012,334
2799399,2012,311
2798281,2012,311
2799915,2012,731
2799515,2012,818
2799515,2012,813
2798208,2012,818
2797944,2012,334
2728436,2013,834
2795682,2012,813
2712860,2011,215
2712860,2011,215
2711359,2011,215
2711359,2011,215
2711949,2011,813
2711949,2011,215
2711949,2011,215
2708659,2013,711
2746579,2013,818
2791521,2013,818
2708736,2013,818
2728627,2013,818
2719881,2013,818
2719881,2013,818
2704212,2013,311
2704214,2013,742
2704214,2013,813
2703747,2013,732
2710117,2013,816
2700812,2013,821
2700812,2013,817
2703642,2013,818
2703642,2013,818
2743946,2013,215
2743946,2013,215
2704216,2013,818
2704216,2013,721
2703641,2013,818
2704282,2013,215
2704282,2013,215
2700770,2013,711
2704206,2013,818
2704203,2013,818
2704211,2013,818
2704201,2013,812
2704309,2013,818
2704309,2013,818
2713047,2013,818
2706226,2013,818
2701204,2013,311
2701204,2013,215
2755250,2013,818
2708602,2008,612
2708602,2008,612
2704205,2013,813
2703746,2013,711
2703746,2013,818
2741392,2013,818
2704198,2013,732
2703764,2013,818
2706586,2013,215
2706586,2013,215
2706229,2013,818
2706229,2013,818
2706643,2013,818
2711947,2013,818
2711947,2013,818
2706228,2013,814
2706228,2013,814
2738800,2013,812
2706230,2013,818
2706230,2013,818
2706579,2013,818
2708730,2013,818
2708730,2013,818
2713405,2012,812
2713405,2012,818
2712002,2013,742
2720268,2007,818
2749625,2013,813
2749625,2013,215
2708731,2013,818
2725701,2013,215
2725701,2013,215
2725142,2013,818
2731146,2013,215
2731146,2013,215
2713408,2013,818
2713404,2013,818
2768029,2013,812
2768029,2013,812
2709164,2013,818
2709165,2013,818
2709166,2013,215
2709163,2013,818
2709167,2013,818
2709168,2013,215
2708807,2013,818
2711542,2013,814
2708469,2013,818
2708469,2013,818
2725223,2013,818
2713407,2013,818
2711638,2013,818
2711580,2013,814
2711580,2013,814
2708739,2013,821
2738817,2013,215
2738818,2013,311
2713048,2013,818
2713048,2013,818
2711485,2013,711
2711485,2013,711
2713403,2013,311
2713403,2013,311
2719749,2013,812
2713110,2013,812
2712919,2013,813
2720285,2013,731
2720285,2013,731
2736083,2013,215
2713049,2013,818
2713049,2013,818
2736082,2013,215
2713042,2013,818
2716195,2013,711
2716195,2013,711
2716947,2013,814
2716906,2013,814
2716909,2013,818
2716909,2013,818
2716890,2013,813
2716890,2013,813
2717331,2012,812
2701182,2011,814
2733747,2013,215
2719795,2013,813
2719986,2013,812
2719894,2013,817
2765622,2013,818
2765622,2013,818
2782152,2013,818
2782152,2013,732
2720515,2013,818
2722160,2013,813
2733330,2013,818
2722521,2013,818
2722521,2013,818
2725220,2013,818
2725220,2013,818
2720230,2013,818
2720230,2013,818
2720231,2013,813
2720231,2013,818
2765472,2013,818
2765472,2013,818
2750258,2013,215
2750258,2013,215
2725689,2013,818
2725222,2013,818
2725222,2013,818
2749560,2013,813
2749560,2013,818
2772646,2013,818
2722482,2013,814
2733813,2013,215
2733813,2013,215
2725309,2013,812
2728165,2013,818
2728165,2013,818
2747093,2013,311
2747093,2013,311
2732970,2013,721
2732970,2013,721
2770204,2013,818
2770204,2013,818
2728167,2013,814
2725143,2013,818
2725628,2013,818
2725628,2013,818
2728168,2013,815
2733209,2008,611
2728169,2013,818
2768030,2013,311
2728170,2013,818
2728170,2013,818
2728171,2013,818
2727710,2013,818
2727840,2013,818
2709130,2004,814
2709129,2004,215
2765615,2012,215
2765615,2012,215
2728178,2013,818
2728178,2013,818
2728172,2013,721
2728172,2013,721
2752892,2013,834
2733214,2013,813
2735625,2013,732
2731112,2013,742
2731112,2013,742
2730583,2013,226
2730583,2013,226
2730856,2013,818
2730856,2013,818
2730857,2013,818
2730857,2013,311
2730968,2013,732
2730968,2013,732
2735815,2013,818
2733349,2013,818
2733805,2013,212
2733805,2013,212
2747258,2013,818
2701207,2010,818
2701207,2010,818
2770542,2012,812
2770542,2012,812
2770542,2012,215
2762706,2013,818
2762706,2013,818
2792858,2013,818
2792858,2013,818
2738382,2013,818
2738382,2013,818
2738904,2013,818
2738905,2013,215
2784028,2013,812
2743327,2013,813
2743327,2013,813
2733587,2013,812
2747151,2013,818
2738552,2013,818
2733350,2013,818
2733350,2013,818
2700810,2007,818
2733748,2013,215
2746696,2013,818
2740669,2013,814
2738906,2013,313
2735511,2013,814
2735511,2013,814
2700771,2006,711
2700771,2006,711
2740929,2013,815
2735817,2013,252
2735817,2013,252
2703493,2010,813
2703493,2010,813
2767710,2013,621
2767710,2013,621
2711544,2009,818
2711544,2009,818
2737941,2013,813
2737941,2013,813
2746581,2013,818
2738581,2013,812
2746610,2013,818
2746610,2013,814
2738195,2013,814
2738195,2013,813
2706111,2009,314
2706119,2010,231
2706119,2010,231
2738822,2013,711
2754885,2013,818
2747262,2013,818
2752904,2013,813
2752904,2013,215
2705943,2009,818
2799670,2013,818
2799670,2013,812
2740799,2013,813
2746572,2013,818
2746575,2013,818
2746575,2013,818
2797083,2013,815
2740931,2013,817
2741023,2013,812
2746573,2013,821
2746574,2013,711
2746574,2013,711
2743991,2013,215
2743991,2013,215
2747254,2013,818
2746580,2013,818
2746580,2013,818
2747153,2013,215
2746826,2013,812
2746576,2013,818
2746576,2013,818
2757332,2013,711
2775230,2013,311
2775230,2013,311
2746798,2013,215
2770518,2013,215
2712001,2009,813
2712000,2009,813
2759699,2013,818
2749767,2013,814
2749767,2013,814
2777862,2013,713
2749628,2013,818
2746692,2013,311
2746692,2013,818
2747148,2013,812
2747148,2013,812
2747149,2013,812
2747149,2013,812
2746571,2013,711
2746571,2013,711
2750200,2013,818
2746698,2013,818
2736164,2013,215
2736164,2013,215
2749386,2013,711
2749386,2013,721
2752494,2013,813
2752494,2013,813
2749768,2013,814
2749768,2013,814
2773037,2013,313
2773037,2013,313
2757262,2013,818
2757262,2013,818
2754892,2012,818
2754892,2012,818
2754893,2012,818
2754893,2012,818
2713416,2005,813
2750162,2013,818
2750162,2013,818
2759401,2013,311
2752881,2014,215
2752881,2014,215
2767633,2010,817
2754888,2014,818
2754888,2014,818
2762720,2014,818
2762720,2014,818
2768132,2014,812
2768132,2014,818
2755240,2014,812
2754889,2014,818
2754889,2014,818
2796714,2014,814
2796714,2014,814
2763296,2013,815
2779350,2014,215
2779350,2014,215
2725632,2010,813
2725632,2010,813
2716677,2006,814
2754890,2014,818
2757250,2012,131
2757250,2012,131
2757595,2014,812
2757595,2014,812
2754903,2014,814
2757249,2014,818
2757176,2014,721
2757176,2014,721
2757596,2014,215
2757596,2014,812
2757256,2014,818
2759470,2014,711
2759470,2014,711
2762677,2014,818
2762677,2014,818
2759695,2014,814
2765176,2014,813
2775530,2014,215
2775530,2014,215
2728596,2012,813
2757549,2014,732
2790237,2014,814
2790237,2014,814
2762724,2014,818
2762724,2014,818
2760052,2014,721
2760052,2014,721
2765466,2014,313
2765466,2014,252
2760118,2014,812
2760118,2014,818
2762721,2014,818
2762721,2014,818
2727813,2009,818
2727813,2009,818
2779189,2014,215
2759688,2014,818
2765306,2014,818
2763298,2014,818
2762738,2014,821
2782144,2014,812
2782144,2014,732
2770543,2014,742
2769912,2014,754
2769912,2014,754
2765365,2014,711
2781741,2014,818
2781741,2014,818
2784306,2014,818
2784306,2014,818
2730406,2006,713
2730406,2006,813
2765623,2014,813
2759697,2014,818
2759697,2014,818
2784018,2014,818
2784018,2014,818
2767712,2014,711
2743993,2010,215
2743993,2010,215
2772701,2014,818
2784803,2014,731
2772643,2014,818
2772643,2014,818
2770199,2014,711
2769981,2014,813
2770133,2014,712
2790469,2014,311
2790469,2014,215
2774992,2014,812
2770550,2014,813
2770550,2014,215
2787029,2014,215
2769982,2014,818
2769982,2014,818
2775608,2014,818
2775608,2014,818
2775137,2014,818
2775137,2014,818
2775138,2014,818
2778395,2014,818
2772948,2014,721
2772948,2014,721
2775534,2014,732
2772390,2014,818
2741388,2010,215
2741388,2010,215
2775536,2014,721
2775536,2014,311
2778390,2014,817
2778391,2014,818
2778391,2014,818
2775533,2014,311
2774969,2014,813
2774969,2014,813
2774972,2014,813
2774972,2014,813
2779340,2014,212
2779340,2014,812
2775139,2014,818
2775139,2014,818
2775064,2014,818
2778125,2014,813
2770274,2014,711
2779253,2014,818
2778392,2014,814
2778392,2014,814
2790234,2014,252
2790234,2014,252
2775232,2014,251
2781738,2014,818
2781738,2014,818
2778703,2014,313
2779250,2014,313
2779374,2014,818
2744074,2012,818
2781733,2014,754
2778397,2014,818
2778397,2014,818
2778398,2014,818
2778399,2014,721
2778399,2014,721
2778400,2014,818
2778400,2014,818
2778402,2014,818
2778405,2014,212
2779375,2014,713
2779375,2014,818
2778587,2014,818
2778393,2014,721
2778401,2014,818
2779251,2014,818
2779251,2014,742
2779351,2014,315
2778262,2014,812
2778262,2014,812
2779252,2014,818
2787535,2014,311
2797196,2014,818
2782156,2014,215
2784301,2014,818
2784301,2014,818
2781739,2014,818
2781739,2014,818
2778388,2014,814
2778394,2014,818
2787376,2014,732
2770198,2013,711
2770198,2013,711
2784401,2014,812
2750191,2008,818
2749811,2011,818
2749811,2011,818
2784179,2014,813
2765626,2013,215
2784241,2014,712
2784826,2014,813
2752577,2011,721
2752577,2011,721
2790197,2014,215
2762536,2009,814
2762536,2009,813
2799284,2011,933
2790233,2014,818
2790233,2014,812
2790312,2014,215
2790312,2014,215
2787540,2014,818
2787541,2014,311
2789927,2014,311
2789621,2014,813
2789621,2014,813
2790287,2014,818
2792879,2014,818
2796710,2014,818
2792967,2014,818
2793275,2014,742
2796707,2014,814
2797122,2014,813
2797122,2014,813
2799709,2014,818
2799709,2014,754
2796774,2014,711
2796317,2014,818
2796317,2014,818
2797124,2014,215
2797119,2014,215
2797119,2014,311
2781740,2012,818
2781740,2012,711
2799710,2014,818
2799710,2014,818
2792880,2012,818
2792880,2012,818
2790232,2014,211
2763182,2006,311
2799433,2014,813
2770197,2003,818
2799530,2011,816
2767754,2008,818
2796630,2014,711
2796630,2014,711
2787053,2011,814
2793274,2013,712
2793274,2013,215
2790230,2010,742
2796448,2009,813
2796448,2009,813
2797121,2014,214
2786983,2010,818
2864630,2011,818
2807371,2012,818
2825827,2012,814
2817832,2012,818
2828926,2012,818
2839257,2012,215
2821565,2012,711
2836706,2012,817
2847442,2012,818
2838962,2012,813
2867926,2012,311
2867114,2012,818
2850719,2012,818
2807370,2012,818
2877724,2012,818
2885533,2012,818
2885534,2012,818
2895786,2012,812
2883300,2012,215
2893606,2012,818
2872598,2012,818
2855638,2012,812
2810539,2012,812
2812568,2012,818
2885860,2012,215
2825770,2012,818
2828588,2012,818
2841781,2012,818
2824322,2012,818
2824322,2012,818
2800818,2012,816
2818699,2012,812
2818699,2012,812
2818696,2012,818
2818696,2012,812
2813703,2012,752
2813703,2012,752
2806995,2012,812
2839146,2012,812
2801104,2012,812
2834519,2012,818
2807107,2012,818
2802780,2012,814
2831934,2012,215
2803095,2012,215
2801117,2013,812
2817149,2012,721
2803091,2013,813
2809947,2012,818
2841902,2012,821
2804754,2013,812
2815123,2012,818
2805042,2013,818
2820293,2012,818
2805044,2012,752
2831412,2012,818
2818697,2012,818
2818697,2012,818
2802594,2013,813
2805400,2013,818
2805388,2013,812
2805118,2012,818
2814861,2013,814
2814906,2013,814
2802769,2013,818
2809500,2013,818
2814974,2013,817
2802774,2013,818
2807676,2013,742
2828598,2013,311
2801118,2012,812
2809499,2013,752
2801113,2013,215
2807743,2013,212
2802775,2013,818
2885587,2013,711
2807317,2013,818
2805045,2013,816
2807373,2013,818
2815190,2013,834
2815191,2013,818
2807713,2013,818
2800898,2013,818
2807369,2013,818
2812565,2013,818
2805357,2013,813
2805048,2013,711
2814649,2013,721
2807429,2012,331
2812126,2013,732
2811819,2013,818
2814855,2013,814
2812973,2013,818
2815497,2013,812
2815125,2013,818
2820294,2013,712
2817379,2013,813
2817828,2013,215
2804843,2013,812
2815434,2013,818
2809504,2013,752
2802770,2012,621
2834851,2013,812
2815138,2013,815
2814863,2013,814
2809946,2013,834
2834852,2013,215
2802772,2013,818
2810353,2013,818
2810354,2013,818
2812500,2013,754
2817411,2013,813
2812567,2013,818
2801139,2012,215
2817091,2013,813
2819785,2013,816
2817510,2013,818
2814916,2013,812
2817506,2013,818
2815189,2013,712
2812430,2013,816
2834855,2013,812
2817831,2013,711
2802768,2013,818
2845227,2013,732
2817351,2013,813
2817352,2013,813
2817354,2013,813
2817355,2013,813
2817356,2013,813
2817357,2013,226
2820736,2013,818
2812461,2013,215
2817150,2013,721
2867523,2013,818
2817829,2013,813
2826079,2013,215
2815426,2013,812
2826140,2013,741
2825709,2013,711
2828266,2013,813
2805047,2013,818
2825771,2013,818
2889470,2013,818
2823514,2013,818
2826123,2013,215
2834823,2013,215
2823557,2013,818
2823557,2013,818
2823092,2013,812
2831413,2013,818
2831414,2013,818
2815085,2013,818
2828522,2013,818
2828523,2013,711
2807528,2013,812
2834824,2013,815
2826072,2013,812
2828392,2013,817
2823543,2013,818
2831309,2013,215
2828436,2013,711
2817509,2011,818
2837554,2012,711
2823513,2013,215
2831923,2013,311
2825769,2013,821
2885626,2013,818
2823505,2013,215
2834284,2013,813
2834476,2013,812
2831411,2013,818
2855923,2013,818
2809446,2013,817
2818032,2013,721
2852976,2013,742
2812591,2013,814
2800897,2012,818
2834189,2013,215
2828462,2013,711
2872775,2013,818
2834854,2013,812
2834286,2013,813
2823156,2013,818
2895602,2013,818
2841484,2013,814
2831988,2013,818
2852988,2013,215
2836702,2013,814
2867522,2013,818
2867595,2013,812
2837030,2013,812
2825519,2013,817
2831987,2013,721
2853020,2013,818
2838872,2013,813
2834203,2013,721
2828902,2013,818
2832046,2013,742
2859222,2013,818
2828164,2013,818
2839098,2013,711
2834575,2013,818
2828521,2013,818
2872772,2013,818
2839515,2013,818
2836727,2013,731
2838930,2013,814
2831929,2013,731
2834857,2013,215
2825736,2013,812
2856095,2013,818
2839147,2013,711
2825618,2013,813
2831199,2013,813
2856566,2013,741
2841507,2013,818
2865066,2013,818
2839144,2013,818
2836648,2013,821
2828435,2013,711
2837038,2013,311
2825768,2013,818
2841764,2013,818
2831914,2013,731
2834576,2013,818
2800161,2013,813
2800161,2013,732
2800144,2013,812
2800145,2013,812
2800145,2013,812
2800146,2013,812
2801517,2013,834
2801991,2013,812
2847807,2013,813
2842194,2013,813
2831088,2013,817
2828903,2013,814
2801879,2013,818
2801879,2013,818
2802054,2013,818
2802054,2013,818
2802054,2013,313
2847843,2013,818
2841766,2013,818
2838784,2013,818
2844784,2013,812
2845268,2013,741
2802062,2013,215
2856528,2013,813
2870354,2013,818
2841557,2013,816
2828904,2013,814
2837039,2013,818
2844485,2013,732
2828078,2013,813
2864715,2013,818
2826076,2013,812
2834305,2013,813
2831920,2013,215
2841385,2013,817
2804218,2013,812
2803855,2013,812
2841483,2013,814
2847497,2013,818
2844552,2013,818
2841769,2013,818
2847516,2013,812
2803853,2013,818
2803853,2013,818
2803645,2013,731
2803645,2013,731
2803644,2013,811
2803644,2013,811
2841493,2013,814
2836707,2013,818
2867970,2013,215
2855928,2013,818
2828893,2013,721
2845282,2013,818
2841338,2013,818
2806168,2013,818
2806536,2013,818
2847858,2013,215
2838979,2013,813
2806542,2013,812
2806542,2013,812
2834846,2013,818
2834847,2013,742
2841661,2013,742
2830184,2013,818
2830184,2013,818
2847798,2013,834
2842170,2013,812
2823498,2013,711
2806534,2013,818
2806534,2013,818
2808528,2013,818
2841481,2013,814
2847844,2013,215
2847457,2013,818
2847458,2013,818
2842179,2013,813
2841573,2013,816
2856055,2013,812
2852641,2013,813
2852981,2013,812
2852982,2013,311
2847344,2013,813
2806160,2013,818
2808543,2013,818
2808543,2013,818
2808545,2013,818
2808545,2013,818
2808546,2013,818
2808546,2013,818
2845239,2013,226
2852727,2013,818
2850708,2013,818
2852455,2013,813
2841476,2013,814
2850669,2013,812
2850627,2013,812
2850626,2013,813
2850626,2013,818
2850150,2013,812
2861908,2013,812
2847769,2013,812
2858980,2013,814
2808327,2013,813
2808373,2013,813
2804232,2013,812
2808540,2013,818
2808540,2013,818
2847535,2013,818
2839303,2013,311
2861751,2013,816
2808158,2013,834
2845240,2013,818
2845240,2013,818
2850664,2013,814
2808913,2013,742
2811109,2013,818
2806468,2013,834
2806161,2013,711
2806161,2013,711
2808073,2013,812
2808073,2013,812
2806518,2013,818
2806518,2013,818
2841586,2013,817
2856577,2013,814
2861704,2013,812
2850228,2013,812
2811000,2013,813
2811000,2013,813
2856474,2013,812
2839517,2013,818
2839516,2013,818
2839206,2013,818
2847545,2013,818
2855130,2013,721
2811239,2013,818
2811156,2013,818
2859220,2013,818
2856515,2013,818
2839145,2013,818
2855922,2013,818
2831209,2013,813
2855925,2013,816
2840019,2013,753
2870352,2013,818
2861782,2013,813
2850317,2013,818
2812569,2012,818
2808537,2013,818
2847460,2013,812
2850198,2013,813
2850199,2013,817
2850171,2013,813
2814078,2013,812
2814078,2013,812
2801767,2013,812
2823113,2013,818
2855929,2013,818
2864718,2013,711
2864719,2013,818
2836360,2013,721
2850244,2013,816
2856603,2013,311
2861899,2013,818
2861746,2013,314
2816096,2013,818
2815861,2013,821
2847800,2013,818
2855861,2013,818
2867318,2013,742
